,entities,text,created_at,id,public_metrics,context_annotations
106,"{'urls': [{'start': 256, 'end': 279, 'url': 'https://t.co/L5X0nezuit', 'expanded_url': 'https://forms.gle/FwBK54Nbv8YnZxy67', 'display_url': 'forms.gle/FwBK54Nbv8YnZx…'}], 'annotations': [{'start': 69, 'end': 98, 'probability': 0.5841, 'type': 'Other', 'normalized_text': 'Infectious Disease Diagnostics'}]}","i'm thrilled to be hosting a webinar on friday morning 9amPT titled ""Infectious Disease Diagnostics - COVID and Beyond"".. will be discussing bleeding-edge discoveries + tools w/ scientists doing the actual work

please join us! 

info + free registration: https://t.co/L5X0nezuit",2020-05-19T18:48:04.000Z,1262817316217094144,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 24, 'quote_count': 0}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
107,"{'mentions': [{'start': 0, 'end': 6, 'username': 'Jason'}, {'start': 7, 'end': 18, 'username': 'DavidSacks'}, {'start': 19, 'end': 27, 'username': 'balajis'}, {'start': 28, 'end': 36, 'username': 'eladgil'}]}","@Jason @DavidSacks @balajis @eladgil vit d deficiency in covid patients may not be cause but effect. inflammatory processes can reduce vitamin d levels. not necessarily the case that supplementation can resolve risk. but it is helpful in other inflammatory diseases (ie lupus, MS, etc) common rec dosage 5000IU/day",2020-05-05T03:50:53.000Z,1257518100489990144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
108,"{'mentions': [{'start': 0, 'end': 12, 'username': 'JanetteJoyB'}]}","@JanetteJoyB as of today, consumers have not noticed a disruption in availability of animal proteins. if availability dips it will be the “end” of status quo.  change will be hard felt. it will eventually get better. but what happens in between is a bit uncharted.",2020-04-27T19:19:42.000Z,1254852744491315201,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Home & family', 'description': 'Hobbies and interests'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847527946864607232', 'name': 'Mobile gaming', 'description': 'Mobile gaming'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '992041542062751744', 'name': 'Uncharted', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}]"
109,"{'urls': [{'start': 141, 'end': 164, 'url': 'https://t.co/793mi2s3g5', 'expanded_url': 'https://www.bloomberg.com/news/articles/2020-04-27/americans-face-meat-shortages-while-farmers-are-forced-to-cull', 'display_url': 'bloomberg.com/news/articles/…'}], 'annotations': [{'start': 40, 'end': 41, 'probability': 0.8777, 'type': 'Place', 'normalized_text': 'US'}]}",and here is the beginning of the end of US meat availability due to covid. Americans on Cusp of Meat Shortage With Food Chain Breaking Down  https://t.co/793mi2s3g5,2020-04-27T19:06:33.000Z,1254849432052326401,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 10, 'quote_count': 0}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
110,"{'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/Bi5Gz5JL6l', 'expanded_url': 'https://twitter.com/friedberg/status/1254635246252732416', 'display_url': 'twitter.com/friedberg/stat…'}], 'mentions': [{'start': 0, 'end': 6, 'username': 'Jason'}, {'start': 7, 'end': 13, 'username': 'naval'}, {'start': 14, 'end': 22, 'username': 'balajis'}, {'start': 23, 'end': 34, 'username': 'DavidSacks'}, {'start': 35, 'end': 47, 'username': 'zachcoelius'}, {'start': 48, 'end': 62, 'username': 'georgezachary'}, {'start': 63, 'end': 72, 'username': 'mattocko'}]}",@Jason @naval @balajis @DavidSacks @zachcoelius @georgezachary @mattocko https://t.co/Bi5Gz5JL6l,2020-04-27T04:57:15.000Z,1254635701905158150,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",
111,,"binary states are easy to explain, debate, and frame right/wrong. few things, including the macro effects of this virus, or the lockdown response, is binary. we should stop using ""lockdown"" and start referencing restrictions around PPP to better frame the path forward.",2020-04-27T04:55:30.000Z,1254635258084913154,"{'retweet_count': 3, 'reply_count': 7, 'like_count': 45, 'quote_count': 1}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
112,,"what is clear, is we shouldn't be chasing People, Places, and Processes that AREN'T dramatically affecting risk (i.e. going to the beach on warm sunny day) yet we include as part of our naive binary ""lockdown"" narrative and penalize/shame.",2020-04-27T04:55:29.000Z,1254635257308971008,"{'retweet_count': 8, 'reply_count': 1, 'like_count': 59, 'quote_count': 3}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
113,,"these can be broken down for People, Places, and Processes. the triggers for which People, Places, Processes change and when are less clear. work to be done, but we have enough to get started with a first phase for each.",2020-04-27T04:55:29.000Z,1254635256444907520,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 12, 'quote_count': 0}",
114,,it's clear there are a few things we can do that may affect a minority of our normal active behavior that could eliminate MOST of the risk/ICU beds/deaths and give us all the time we need to catch up with antibody therapies.,2020-04-27T04:55:29.000Z,1254635255689928704,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 18, 'quote_count': 0}",
115,,onsite infection testing seems unrealistic. there exists no on-demand active infection testing today. Abbott system is slow/expensive. CRISPR systems could work but not scaled/approved. but temp checks could be a good proxy for catching ~40% of active infections and cheap/instant,2020-04-27T04:55:29.000Z,1254635254800740353,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 23, 'quote_count': 0}",
116,,"lots of time and attention being spent on Processes that don't make sense. antibody passports don't make sense until 40%+ infected rates (otherwise, you aren't changing anything anyway w low pop count).",2020-04-27T04:55:29.000Z,1254635254016438274,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 27, 'quote_count': 0}",
117,"{'annotations': [{'start': 152, 'end': 156, 'probability': 0.8807, 'type': 'Place', 'normalized_text': 'china'}, {'start': 159, 'end': 163, 'probability': 0.9188, 'type': 'Place', 'normalized_text': 'korea'}, {'start': 166, 'end': 170, 'probability': 0.8079, 'type': 'Place', 'normalized_text': 'japan'}, {'start': 173, 'end': 181, 'probability': 0.6399, 'type': 'Place', 'normalized_text': 'singapore'}]}","Processes can be dependent or independent of People or Places. face masks in all indoor spaces seems like it could eliminate majority of transmissions (china, korea, japan, singapore behavior as predictor). could hand sanitizing + no handshakes/kissing non-family cover the rest?",2020-04-27T04:55:29.000Z,1254635253206880257,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 22, 'quote_count': 0}",
118,,"indoor Places with an average radial density of &lt;3 feet seem especially risky, incl bars, clubs, concerts, casinos, buses, trains, planes. could keeping just these Places closed or managing Processes in these risky Places cut majority of transmissions?",2020-04-27T04:55:28.000Z,1254635252355436544,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 35, 'quote_count': 0}",
119,,"for Places, it seems unlikely that the virus is high risk in outside air (it's still a water-droplet dependent virus, moisture, viral proteins, &amp; RNA degrade rapidly with sunlight, wind, and a lack of steel surfaces). restricting outdoor access is non-sensical.",2020-04-27T04:55:28.000Z,1254635251474685953,"{'retweet_count': 10, 'reply_count': 1, 'like_count': 47, 'quote_count': 0}",
120,,"for People, age &gt; 65 OR People with diabetes, high BMI, high blood pressure, or are immunocompromised, the risk of death may be as much as 85x the rest of the population. thus, restricting this minority's exposure seems like it could manage down the majority of ICU beds/death.",2020-04-27T04:55:28.000Z,1254635250644221953,"{'retweet_count': 6, 'reply_count': 2, 'like_count': 38, 'quote_count': 0}",
121,,"luckily, for each of PPP, there appear to be massively asymmetric risk profiles. this is good news, because by restricting a minority of things, we can reduce a majority of the risk and keep ICU beds and deaths to low levels.",2020-04-27T04:55:28.000Z,1254635249805320195,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 31, 'quote_count': 2}",
122,"{'annotations': [{'start': 32, 'end': 34, 'probability': 0.582, 'type': 'Organization', 'normalized_text': 'PPP'}, {'start': 190, 'end': 195, 'probability': 0.7925, 'type': 'Place', 'normalized_text': 'Israel'}]}",defining rules and triggers for PPP makes the most sense and we should be talking about policy w/in this framework to make progress back to normalcy. we are already seeing governments (i.e. Israel) approach change this way.,2020-04-27T04:55:27.000Z,1254635248920326145,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 23, 'quote_count': 1}",
123,"{'annotations': [{'start': 133, 'end': 134, 'probability': 0.967, 'type': 'Place', 'normalized_text': 'US'}]}","thus, it's not ideal to talk abt binary states. and it's non-sensical to believe we can ""crush"" the virus. even if # infected ppl in US fell to 50 we'd be where we were early March &amp; infected would expand as before w/o a change in PPP. you can't just ""return to normal""",2020-04-27T04:55:27.000Z,1254635248102432769,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 42, 'quote_count': 0}",
124,,"we aren't in a binary lockdown today. in sf, for example, anyone can go to the grocery store or ""exercise outside"". there are some processes in place (i.e. must wear masks to enter the grocery store; but not req'd to do temp checking on entry). our ""lockdown"" is already nuanced.",2020-04-27T04:55:27.000Z,1254635247146164224,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 32, 'quote_count': 0}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
125,,"""re-opening"" is not a binary thing. People, Places, and Processes (PPP) define our current and future state. which people can go out, where they can go, what processes are in place when they do go out.",2020-04-27T04:55:27.000Z,1254635246252732416,"{'retweet_count': 145, 'reply_count': 23, 'like_count': 541, 'quote_count': 26}",
126,"{'annotations': [{'start': 24, 'end': 40, 'probability': 0.5584, 'type': 'Organization', 'normalized_text': 'UChicago Medicine'}], 'mentions': [{'start': 3, 'end': 9, 'username': 'paulg'}]}","RT @paulg: ""A team from UChicago Medicine’s emergency room took dozens of COVID-19 patients who were in respiratory distress and gave them…",2020-04-25T17:44:10.000Z,1254103924543377408,"{'retweet_count': 251, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
127,"{'mentions': [{'start': 3, 'end': 12, 'username': 'hblodget'}]}",RT @hblodget: Hear hear. The experts agree outside (with distance) is low risk. Open the parks and beaches. The more freedom we can give ou…,2020-04-25T17:05:10.000Z,1254094110413033473,"{'retweet_count': 241, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
128,"{'annotations': [{'start': 21, 'end': 25, 'probability': 0.7792, 'type': 'Place', 'normalized_text': 'korea'}]}","the name ""parasite"", korea for the win, classism exposed",2020-04-23T03:33:53.000Z,1253165168638324736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",
129,,parasite winning best picture this year seeming eerily ominous,2020-04-23T02:26:12.000Z,1253148133783027712,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 23, 'quote_count': 0}",
130,"{'mentions': [{'start': 0, 'end': 10, 'username': 'mkatz0630'}, {'start': 11, 'end': 17, 'username': 'Jason'}, {'start': 18, 'end': 26, 'username': 'balajis'}]}",@mkatz0630 @Jason @balajis this paper is awesome. nice find,2020-04-22T17:42:23.000Z,1253016312344797184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",
131,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/EscVuey3yN', 'expanded_url': 'https://twitter.com/MarsCuriosity/status/1252995518071861250', 'display_url': 'twitter.com/MarsCuriosity/…'}]}",this image makes my stomach drop... https://t.co/EscVuey3yN,2020-04-22T17:40:43.000Z,1253015894478864384,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 24, 'quote_count': 0}","[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '872801340224806912', 'name': 'Aerospace', 'description': 'Aerospace'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '872802352448667648', 'name': 'NASA', 'description': 'NASA'}}]"
132,"{'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/GTnF4YVB6e', 'expanded_url': 'https://twitter.com/WestworldHBO/status/1252998097577209857/video/1', 'display_url': 'pic.twitter.com/GTnF4YVB6e'}], 'hashtags': [{'start': 31, 'end': 41, 'tag': 'Westworld'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'WestworldHBO'}]}","RT @WestworldHBO: This is now.
#Westworld has been renewed for Season 4. https://t.co/GTnF4YVB6e",2020-04-22T17:19:10.000Z,1253010471524773888,"{'retweet_count': 6353, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10046120185', 'name': 'Westworld', 'description': ""Westworld isn't your typical amusement park. Intended for rich vacationers, the futuristic park - which is looked after by robotic `hosts' - allows its visitors to live out their fantasies through artificial consciousness.""}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10046310892', 'name': 'Westworld', 'description': 'Westworld isn\'t your typical amusement park. Intended for rich vacationers, the futuristic park -- which is looked after by robotic ""hosts"" -- allows its visitors to live out their fantasies through artificial consciousness. No matter how illicit the fantasy may be, there are no consequences for the park\'s guests, allowing for any wish to be indulged. ""Westworld"" is based on the 1973 Michael Crichton movie of the same name and features an all-star cast.'}}]"
