,created_at,public_metrics,text,entities,id,context_annotations
850,2018-05-08T00:31:09.000Z,"{'retweet_count': 25, 'reply_count': 10, 'like_count': 195, 'quote_count': 3}",Too easily ‘liked’ but rarely followed... https://t.co/SWX0t9sqLi,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/SWX0t9sqLi', 'expanded_url': 'https://twitter.com/johnjfitness/status/993482843379597312', 'display_url': 'twitter.com/johnjfitness/s…'}]}",993649470259761153,
851,2018-05-02T04:35:57.000Z,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 74, 'quote_count': 0}",A great product + $30M Series B + 🚀 ARR growth = a chance to build something indelible. Congrats @RoddyLindsay. Keep going!! https://t.co/PNH53fFZUV,"{'urls': [{'start': 125, 'end': 148, 'url': 'https://t.co/PNH53fFZUV', 'expanded_url': 'https://twitter.com/roddylindsay/status/991381374119526405', 'display_url': 'twitter.com/roddylindsay/s…'}], 'mentions': [{'start': 97, 'end': 110, 'username': 'RoddyLindsay'}]}",991536750974701568,
852,2018-05-02T04:16:48.000Z,"{'retweet_count': 65, 'reply_count': 21, 'like_count': 417, 'quote_count': 11}",I’m really proud of this...it’s a very important of our vision for the future of startups and venture capital. Please read if you care about these things...that is all! 🙏🏽🤷🏾‍♂️💪🏽 https://t.co/KwMloneLFm,"{'urls': [{'start': 179, 'end': 202, 'url': 'https://t.co/KwMloneLFm', 'expanded_url': 'https://twitter.com/socialcapital/status/991369858800496640', 'display_url': 'twitter.com/socialcapital/…'}]}",991531931362832384,
853,2018-04-26T20:32:10.000Z,"{'retweet_count': 34, 'reply_count': 11, 'like_count': 280, 'quote_count': 6}",$AMZN https://t.co/WRrRxzBb4J,"{'urls': [{'start': 6, 'end': 29, 'url': 'https://t.co/WRrRxzBb4J', 'expanded_url': 'https://twitter.com/chamath/status/989603063114731520/photo/1', 'display_url': 'pic.twitter.com/WRrRxzBb4J'}], 'cashtags': [{'start': 0, 'end': 5, 'tag': 'AMZN'}]}",989603063114731520,
854,2018-04-19T16:14:39.000Z,"{'retweet_count': 47, 'reply_count': 11, 'like_count': 226, 'quote_count': 6}","I spoke in London about my thoughts on venture capital and what we are trying to do @socialcapital. @fdestin just wrote this excellent summary...

https://t.co/9szgdDeA14","{'urls': [{'start': 147, 'end': 170, 'url': 'https://t.co/9szgdDeA14', 'expanded_url': 'https://medium.com/@fdestin/social-capital-and-the-platforming-of-vc-ba070ab7951d?source=linkShare-dbfc705250be-1524154320', 'display_url': 'medium.com/@fdestin/socia…'}], 'mentions': [{'start': 84, 'end': 98, 'username': 'socialcapital'}, {'start': 100, 'end': 108, 'username': 'fdestin'}], 'annotations': [{'start': 11, 'end': 16, 'probability': 0.9969, 'type': 'Place', 'normalized_text': 'London'}]}",987001539997978624,
855,2018-04-12T11:44:14.000Z,"{'retweet_count': 15, 'reply_count': 5, 'like_count': 112, 'quote_count': 4}",One major effort of ours is to fix our cities - just announced a big deal with the state of California...see below. https://t.co/mEejfu97s9,"{'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/mEejfu97s9', 'expanded_url': 'https://twitter.com/superjz/status/984073587207299073', 'display_url': 'twitter.com/superjz/status…'}], 'annotations': [{'start': 92, 'end': 101, 'probability': 0.927, 'type': 'Place', 'normalized_text': 'California'}]}",984396773966802946,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10027336708', 'name': 'Family Guy', 'description': 'Sick, twisted and politically incorrect, the animated series features the adventures of the Griffin family. Endearingly ignorant Peter and stay-at-home wife Lois reside in Quahog, R.I., and have three kids. Meg, the eldest child, is a social outcast, and teenage Chris is awkward and clueless when it comes to the opposite sex. The youngest, Stewie, is a genius baby bent on killing his mother and destroying the world. The talking dog, Brian, keeps Stewie in check while sipping martinis and sorting through his own life issues.'}}]"
856,2018-04-03T03:44:16.000Z,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @superjz: 3.5 B years of evolution can build some remarkable systems. A few decades of tech development by the smartest minds sometimes…,"{'mentions': [{'start': 3, 'end': 11, 'username': 'superjz'}]}",981014496209616896,
857,2018-03-30T07:22:15.000Z,"{'retweet_count': 1829, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @jeffweiner: Three keys to outperformance at scale: 

1. Hire the right people 
2. Set them up to be successful (from vision to values)…","{'mentions': [{'start': 3, 'end': 14, 'username': 'jeffweiner'}]}",979619800220602368,
858,2018-03-27T23:07:05.000Z,"{'retweet_count': 14, 'reply_count': 8, 'like_count': 69, 'quote_count': 1}",Ruh-roh... https://t.co/vF3savwawK,"{'urls': [{'start': 11, 'end': 34, 'url': 'https://t.co/vF3savwawK', 'expanded_url': 'https://twitter.com/carlquintanilla/status/978759650073038850', 'display_url': 'twitter.com/carlquintanill…'}]}",978770413693145088,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]"
859,2018-03-27T22:07:05.000Z,"{'retweet_count': 11, 'reply_count': 1, 'like_count': 140, 'quote_count': 1}","3. Launches will cost ~$10M for payloads up to 1,250kg to LEO. With more than $1B in commitments for future orders we expect to launch our first rocket in 2020 and be commercially available by 2021. 

Onwards... 🚀",,978755312198082561,
860,2018-03-27T22:07:05.000Z,"{'retweet_count': 14, 'reply_count': 2, 'like_count': 131, 'quote_count': 3}","2. Our 3D printer, Stargate, is the largest metal printer of its kind in the world, will save 2-4 years on average and reduces 100k parts to less than 1k.

We will be able to go from raw materials to a launch ready vehicle in 60 days.",,978755310482591744,
861,2018-03-27T22:07:04.000Z,"{'retweet_count': 54, 'reply_count': 5, 'like_count': 245, 'quote_count': 10}","1. 🚀 Important milestone from @relativityspace who is 3D printing rockets. We just raised another $35M to get our rockets into orbit by 2021...

https://t.co/Olrjafu8V6","{'urls': [{'start': 145, 'end': 168, 'url': 'https://t.co/Olrjafu8V6', 'expanded_url': 'https://vimeo.com/260505466', 'display_url': 'vimeo.com/260505466'}], 'mentions': [{'start': 30, 'end': 46, 'username': 'relativityspace'}]}",978755307500384257,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '903408333163343873', 'name': 'Bulls at Rockets'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706083889454813185', 'name': 'NBA'}}, {'domain': {'id': '39', 'name': 'Basketball Game', 'description': 'Sports Event specific to Basketball games'}, 'entity': {'id': '903408333163343873', 'name': 'Bulls at Rockets'}}]"
862,2018-03-27T21:48:34.000Z,"{'retweet_count': 17, 'reply_count': 3, 'like_count': 139, 'quote_count': 1}","🦄 alert!!!

Huge congrats to @eoghan, @destraynor and their team at @intercom for building the next-gen Salesforce:

25,000 customers in 117 countries and more than 500M conversations per month between people and doubling every year so far.

Onwards...

https://t.co/kJ8zJJVQ8Y","{'urls': [{'start': 254, 'end': 277, 'url': 'https://t.co/kJ8zJJVQ8Y', 'expanded_url': 'https://www.cnbc.com/2018/03/26/intercoms-new-funding-brings-valuation-to-1-point-275-billion.html', 'display_url': 'cnbc.com/2018/03/26/int…'}], 'mentions': [{'start': 29, 'end': 36, 'username': 'eoghan'}, {'start': 38, 'end': 49, 'username': 'destraynor'}, {'start': 68, 'end': 77, 'username': 'intercom'}]}",978750650623209473,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597172203520', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027325070', 'name': 'Salesforce'}}]"
863,2018-03-21T17:43:23.000Z,"{'retweet_count': 16, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @skydayton: Super excited to be working with @travisk and the team at City Storage Systems &amp; CloudKitchens building a global network of…,"{'mentions': [{'start': 3, 'end': 13, 'username': 'skydayton'}, {'start': 48, 'end': 56, 'username': 'travisk'}], 'annotations': [{'start': 73, 'end': 108, 'probability': 0.7644, 'type': 'Organization', 'normalized_text': 'City Storage Systems & CloudKitchens'}]}",976514621933633537,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '896002709651726338', 'name': 'Travis Kalanick', 'description': 'Travis Kalanick'}}]"
864,2018-03-20T23:52:48.000Z,"{'retweet_count': 398, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @travisk: My new gig... https://t.co/vpD528cdyf,"{'urls': [{'start': 27, 'end': 50, 'url': 'https://t.co/vpD528cdyf', 'expanded_url': 'https://twitter.com/travisk/status/976216648834195457/photo/1', 'display_url': 'pic.twitter.com/vpD528cdyf'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'travisk'}]}",976245202141683712,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '896002709651726338', 'name': 'Travis Kalanick', 'description': 'Travis Kalanick'}}]"
865,2018-03-18T22:34:33.000Z,"{'retweet_count': 193, 'reply_count': 54, 'like_count': 888, 'quote_count': 18}","Lots of activity banning crypto ads from customer acq channels like $GOOG or $TWTR. Well, either:

1. This is the beginning of the end.

OR

2. We will know what raw organic demand (and the growth therein) looks like. 

I'd bet its #2 and we like what we see...","{'cashtags': [{'start': 68, 'end': 73, 'tag': 'GOOG'}, {'start': 77, 'end': 82, 'tag': 'TWTR'}]}",975500735440826368,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10043803050', 'name': 'Alphabet Inc.'}}]"
866,2018-03-14T12:56:41.000Z,"{'retweet_count': 54772, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @SamanthaJPower: R.I.P. Stephen Hawking. Among his many profound contributions to this world was this simple sentiment: “It would not be…,"{'mentions': [{'start': 3, 'end': 18, 'username': 'SamanthaJPower'}], 'annotations': [{'start': 27, 'end': 41, 'probability': 0.9475, 'type': 'Person', 'normalized_text': 'Stephen Hawking'}]}",973905756977356800,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '973829749981175808', 'name': 'Stephen Hawking', 'description': 'Stephen Hawking'}}]"
